Restaurant_Link,Name,Ratings,Cuisine
https://www.grubhub.com/restaurant/aadhya-deli--grocery-82-33-broadway-elmhurst/5379824,AADHYA DELI & GROCERY,NA,Bodega
https://www.grubhub.com/restaurant/brooklyn-roasting-company-200-flushing-ave-brooklyn/3188509,Brooklyn Roasting Company,12 ratings,Coffee and Tea
https://www.grubhub.com/restaurant/stop--shop-deli-1000-jerusalem-ave-merrick/2875440,Stop & Shop Deli,NA,Breakfast
https://www.grubhub.com/restaurant/divine-juices-2051-frederick-douglass-blvd-new-york/3151371,Divine Juices,4 ratings,Smoothies and Juices
https://www.grubhub.com/restaurant/the-burger-hole-607-9th-ave-new-york/2896708,The Burger Hole,6 ratings,Hamburger
https://www.grubhub.com/restaurant/wraps-on-tap-4237-27th-st-long-island-city/2896620,Wraps On Tap,NA,Fast Food
https://www.grubhub.com/restaurant/nostrand-health-food--grocery-1290-nostrand-avenue-brooklyn/4363640,Nostrand Health Food & Grocery,155 ratings,Convenience
https://www.grubhub.com/restaurant/gelateria-gentile-williamsburg-253-wythe-ave-brooklyn/1032709,Gelateria Gentile Williamsburg,333 ratings,Dessert
https://www.grubhub.com/restaurant/3m-gourmet-deli-corp-316-st-nicholas-ave-new-york/1701079,3M Gourmet Deli Corp,25 ratings,Bodega
https://www.grubhub.com/restaurant/the-acai-dream-1424-lexington-ave-new-york/3312535,The Acai Dream,4 ratings,American
https://www.grubhub.com/restaurant/lovin-vegan-desserts-188-nassau-ave-brooklyn/5037856,Lovin' Vegan Desserts,19 ratings,Dessert
https://www.grubhub.com/restaurant/rite-aid-60-26-woodside-ave-woodside/4437120,Rite Aid,31 ratings,Convenience
https://www.grubhub.com/restaurant/sip-on-smoothie-1424-lexington-ave-new-york/3312896,Sip On Smoothie,NA,American
https://www.grubhub.com/restaurant/the-sandwich-doctor-1219-1st-avenue-new-york/3056641,The Sandwich Doctor,4 ratings,sandwich
https://www.grubhub.com/restaurant/sweet-occasions-express-96-15-37th-ave-corona/3145381,Sweet Occasions Express,4 ratings,Dessert
https://www.grubhub.com/restaurant/amore-italiano-699-classon-ave-brooklyn/3132500,Amore Italiano,6 ratings,Italian
https://www.grubhub.com/restaurant/high-burgers-30-402-w-34th-st-new-york/3201417,High Burgers (30),3 ratings,American
https://www.grubhub.com/restaurant/the-sandwich-cafe-774-broadway-brooklyn/2816971,The Sandwich Cafe,NA,sandwich
https://www.grubhub.com/restaurant/deli--grill-lotto-466-bay-st-staten-island/3306252,Deli & Grill Lotto,NA,Bodega
https://www.grubhub.com/restaurant/breakfast-town-1454-86th-st-brooklyn/3254997,Breakfast Town,NA,Breakfast
https://www.grubhub.com/restaurant/power-up-breakfast-bowls-4237-27th-st-queens/3221598,Power Up! Breakfast Bowls,3 ratings,Breakfast
https://www.grubhub.com/restaurant/matto-espresso-5-maiden-lane-new-york/3141469,Matto Espresso,5 ratings,Gluten-Free
https://www.grubhub.com/restaurant/empire-state-panini-550-w-54th-st-new-york/3311147,Empire State Panini,NA,sandwich
https://www.grubhub.com/restaurant/patty-meltery-30-402-w-34th-st-new-york/3200662,Patty Meltery (30),NA,American
https://www.grubhub.com/restaurant/eat-cafe-1064-madison-ave-new-york/2732270,E.A.T. Cafe,7 ratings,Breakfast
https://www.grubhub.com/restaurant/riverdale-minimart-500-riverdale-ave-yonkers/4527112,Riverdale Minimart,5 ratings,Convenience
https://www.grubhub.com/restaurant/pressed-retail-337-park-ave-s-new-york/383481,Pressed Retail,328 ratings,Breakfast
https://www.grubhub.com/restaurant/sunrise-coffee-express-301-w-96th-st-new-york/3344519,Sunrise Coffee Express,NA,Coffee and Tea
https://www.grubhub.com/restaurant/west-mocha-deli-1903-w-farms-rd-bronx/2626301,West Mocha Deli,7 ratings,Breakfast
https://www.grubhub.com/restaurant/cvs-100-02-queens-boulevard-forest-hills/7187064,CVS,25 ratings,Convenience
https://www.grubhub.com/restaurant/the-pancake-spot-300-8th-ave-new-york/2016655,The Pancake Spot,38 ratings,Breakfast
https://www.grubhub.com/restaurant/el-bueno-deli-294-ave-uniondale/3356048,El Bueno Deli,NA,Sandwich
https://www.grubhub.com/restaurant/janes-juice-bar-38-01-vernon-blvd-long-island-city/5853280,Jane's Juice Bar,NA,Fast Food
https://www.grubhub.com/restaurant/constantinople-bakery-4237-27th-st-long-island-city/3311165,Constantinople Bakery,NA,Dinner
https://www.grubhub.com/restaurant/gold-healthy-257-gold-st-brooklyn/2569562,Gold Healthy,3 ratings,Breakfast
https://www.grubhub.com/restaurant/tonic-juice-bar-2126-caton-ave-brooklyn/3222042,Tonic Juice Bar,4 ratings,Smoothies and Juices
https://www.grubhub.com/restaurant/la-rosita-flower-shop-551-e-168th-st-bronx-morrisania/3264919,La Rosita Flower Shop,5 ratings,American
https://www.grubhub.com/restaurant/aadhya-deli--grocery-82-33-broadway-elmhurst/5379824,AADHYA DELI & GROCERY,NA,Bodega
https://www.grubhub.com/restaurant/brooklyn-roasting-company-200-flushing-ave-brooklyn/3188509,Brooklyn Roasting Company,12 ratings,Coffee and Tea
https://www.grubhub.com/restaurant/stop--shop-deli-1000-jerusalem-ave-merrick/2875440,Stop & Shop Deli,NA,Breakfast
https://www.grubhub.com/restaurant/divine-juices-2051-frederick-douglass-blvd-new-york/3151371,Divine Juices,4 ratings,Smoothies and Juices
https://www.grubhub.com/restaurant/the-burger-hole-607-9th-ave-new-york/2896708,The Burger Hole,6 ratings,Hamburger
https://www.grubhub.com/restaurant/wraps-on-tap-4237-27th-st-long-island-city/2896620,Wraps On Tap,NA,Fast Food
https://www.grubhub.com/restaurant/gelateria-gentile-williamsburg-253-wythe-ave-brooklyn/1032709,Gelateria Gentile Williamsburg,333 ratings,Dessert
https://www.grubhub.com/restaurant/3m-gourmet-deli-corp-316-st-nicholas-ave-new-york/1701079,3M Gourmet Deli Corp,25 ratings,Bodega
https://www.grubhub.com/restaurant/the-acai-dream-1424-lexington-ave-new-york/3312535,The Acai Dream,4 ratings,American
https://www.grubhub.com/restaurant/lovin-vegan-desserts-188-nassau-ave-brooklyn/5037856,Lovin' Vegan Desserts,19 ratings,Dessert
https://www.grubhub.com/restaurant/rite-aid-60-26-woodside-ave-woodside/4437120,Rite Aid,31 ratings,Convenience
https://www.grubhub.com/restaurant/sip-on-smoothie-1424-lexington-ave-new-york/3312896,Sip On Smoothie,NA,American
https://www.grubhub.com/restaurant/the-sandwich-doctor-1219-1st-avenue-new-york/3056641,The Sandwich Doctor,4 ratings,sandwich
https://www.grubhub.com/restaurant/sweet-occasions-express-96-15-37th-ave-corona/3145381,Sweet Occasions Express,4 ratings,Dessert
https://www.grubhub.com/restaurant/amore-italiano-699-classon-ave-brooklyn/3132500,Amore Italiano,6 ratings,Italian
https://www.grubhub.com/restaurant/high-burgers-30-402-w-34th-st-new-york/3201417,High Burgers (30),3 ratings,American
https://www.grubhub.com/restaurant/the-sandwich-cafe-774-broadway-brooklyn/2816971,The Sandwich Cafe,NA,sandwich
https://www.grubhub.com/restaurant/deli--grill-lotto-466-bay-st-staten-island/3306252,Deli & Grill Lotto,NA,Bodega
https://www.grubhub.com/restaurant/breakfast-town-1454-86th-st-brooklyn/3254997,Breakfast Town,NA,Breakfast
https://www.grubhub.com/restaurant/power-up-breakfast-bowls-4237-27th-st-queens/3221598,Power Up! Breakfast Bowls,3 ratings,Breakfast
https://www.grubhub.com/restaurant/matto-espresso-5-maiden-lane-new-york/3141469,Matto Espresso,5 ratings,Gluten-Free
https://www.grubhub.com/restaurant/empire-state-panini-550-w-54th-st-new-york/3311147,Empire State Panini,NA,sandwich
https://www.grubhub.com/restaurant/patty-meltery-30-402-w-34th-st-new-york/3200662,Patty Meltery (30),NA,American
https://www.grubhub.com/restaurant/eat-cafe-1064-madison-ave-new-york/2732270,E.A.T. Cafe,7 ratings,Breakfast
https://www.grubhub.com/restaurant/riverdale-minimart-500-riverdale-ave-yonkers/4527112,Riverdale Minimart,5 ratings,Convenience
https://www.grubhub.com/restaurant/pressed-retail-337-park-ave-s-new-york/383481,Pressed Retail,328 ratings,Breakfast
https://www.grubhub.com/restaurant/sunrise-coffee-express-301-w-96th-st-new-york/3344519,Sunrise Coffee Express,NA,Coffee and Tea
https://www.grubhub.com/restaurant/west-mocha-deli-1903-w-farms-rd-bronx/2626301,West Mocha Deli,7 ratings,Breakfast
https://www.grubhub.com/restaurant/cvs-100-02-queens-boulevard-forest-hills/7187064,CVS,25 ratings,Convenience
https://www.grubhub.com/restaurant/the-pancake-spot-300-8th-ave-new-york/2016655,The Pancake Spot,38 ratings,Breakfast
https://www.grubhub.com/restaurant/el-bueno-deli-294-ave-uniondale/3356048,El Bueno Deli,NA,Sandwich
https://www.grubhub.com/restaurant/janes-juice-bar-38-01-vernon-blvd-long-island-city/5853280,Jane's Juice Bar,NA,Fast Food
https://www.grubhub.com/restaurant/constantinople-bakery-4237-27th-st-long-island-city/3311165,Constantinople Bakery,NA,Dinner
https://www.grubhub.com/restaurant/gold-healthy-257-gold-st-brooklyn/2569562,Gold Healthy,3 ratings,Breakfast
https://www.grubhub.com/restaurant/tonic-juice-bar-2126-caton-ave-brooklyn/3222042,Tonic Juice Bar,4 ratings,Smoothies and Juices
https://www.grubhub.com/restaurant/la-rosita-flower-shop-551-e-168th-st-bronx-morrisania/3264919,La Rosita Flower Shop,5 ratings,American
https://www.grubhub.com/restaurant/aadhya-deli--grocery-82-33-broadway-elmhurst/5379824,AADHYA DELI & GROCERY,NA,Bodega
https://www.grubhub.com/restaurant/brooklyn-roasting-company-200-flushing-ave-brooklyn/3188509,Brooklyn Roasting Company,12 ratings,Coffee and Tea
https://www.grubhub.com/restaurant/stop--shop-deli-1000-jerusalem-ave-merrick/2875440,Stop & Shop Deli,NA,Breakfast
https://www.grubhub.com/restaurant/divine-juices-2051-frederick-douglass-blvd-new-york/3151371,Divine Juices,4 ratings,Smoothies and Juices
https://www.grubhub.com/restaurant/the-burger-hole-607-9th-ave-new-york/2896708,The Burger Hole,6 ratings,Hamburger
https://www.grubhub.com/restaurant/wraps-on-tap-4237-27th-st-long-island-city/2896620,Wraps On Tap,NA,Fast Food
https://www.grubhub.com/restaurant/gelateria-gentile-williamsburg-253-wythe-ave-brooklyn/1032709,Gelateria Gentile Williamsburg,333 ratings,Dessert
https://www.grubhub.com/restaurant/3m-gourmet-deli-corp-316-st-nicholas-ave-new-york/1701079,3M Gourmet Deli Corp,25 ratings,Bodega
https://www.grubhub.com/restaurant/the-acai-dream-1424-lexington-ave-new-york/3312535,The Acai Dream,4 ratings,American
https://www.grubhub.com/restaurant/lovin-vegan-desserts-188-nassau-ave-brooklyn/5037856,Lovin' Vegan Desserts,19 ratings,Dessert
